구,고급휘발유,휘발유,경유,실내등유,셀프여부,상표
동작구,0,1495,1335,0,일반,SK에너지
동작구,0,1495,1335,0,일반,SK에너지
동작구,0,1484.35,1313.06,0,일반,SK에너지
동작구,0,1475,1295,0,일반,SK에너지
동작구,0,1482.74,1297.58,0,일반,SK에너지
동작구,1538,1388,1188,1000,일반,GS칼텍스
동작구,1542.52,1392.52,1192.52,1000,일반,GS칼텍스
동작구,1503.8,1353.8,1153.8,1000,일반,GS칼텍스
동작구,1474.48,1324.81,1124.81,991.94,일반,GS칼텍스
동작구,1459,1309,1109,990,일반,GS칼텍스
동작구,1515.45,1365.45,1165.45,998.39,일반,GS칼텍스
동작구,0,1388.35,1218.35,0,일반,현대오일뱅크
동작구,0,1392.87,1219,0,일반,현대오일뱅크
동작구,0,1386.33,1200,0,일반,현대오일뱅크
동작구,0,1368.03,1178.03,0,일반,현대오일뱅크
동작구,0,1359,1169,0,일반,현대오일뱅크
동작구,0,1389.97,1194.81,0,일반,현대오일뱅크
동작구,1571.87,1421.87,1264.87,0,일반,현대오일뱅크
동작구,1593.13,1443.13,1288.94,0,일반,현대오일뱅크
동작구,1591.13,1441.13,1283,0,일반,현대오일뱅크
동작구,1564.16,1409.65,1254.16,0,일반,현대오일뱅크
동작구,1549,1389,1239,0,일반,현대오일뱅크
동작구,1576.1,1426.74,1271.26,0,일반,현대오일뱅크
동작구,1576.74,1409,1237.48,0,셀프,현대오일뱅크
동작구,1608.35,1421.45,1260.45,0,셀프,현대오일뱅크
동작구,1595.67,1429,1269,0,셀프,현대오일뱅크
동작구,1576.74,1413.84,1250.94,0,셀프,현대오일뱅크
동작구,1561,1391,1221,0,셀프,현대오일뱅크
동작구,1564.97,1408.19,1243.19,0,셀프,현대오일뱅크
동작구,1542.19,1380.26,1180.58,0,셀프,현대오일뱅크
동작구,1568,1395.42,1201.23,0,셀프,현대오일뱅크
동작구,1568,1388.33,1184.6,0,셀프,현대오일뱅크
동작구,1568,1352.19,1131.32,0,셀프,현대오일뱅크
동작구,1568,1355.2,1124.67,0,셀프,현대오일뱅크
동작구,1582.23,1389.13,1173.81,0,셀프,현대오일뱅크
동작구,0,1401.29,1237.48,0,셀프,현대오일뱅크
동작구,1609,1421.45,1260.45,0,셀프,현대오일뱅크
동작구,1595.67,1429,1269,0,셀프,현대오일뱅크
동작구,1576.74,1413.84,1250.13,0,셀프,현대오일뱅크
동작구,1569,1399.67,1229,0,셀프,현대오일뱅크
동작구,1579.32,1426.26,1258.55,0,셀프,현대오일뱅크
마포구,0,1438,1248,0,일반,SK에너지
마포구,0,1443.48,1253.48,0,일반,SK에너지
마포구,0,1443,1248,0,일반,SK에너지
마포구,0,1438,1238,0,일반,SK에너지
마포구,0,1423.67,1223.67,0,일반,SK에너지
마포구,0,1459.94,1259.94,0,일반,SK에너지
마포구,1819,1699,1539,0,일반,SK에너지
마포구,1819,1699,1539,0,일반,SK에너지
마포구,1813,1693,1533,0,일반,SK에너지
마포구,1799,1679,1519,0,일반,SK에너지
마포구,1799,1679,1519,0,일반,SK에너지
마포구,1802.55,1682.55,1522.55,0,일반,SK에너지
마포구,1684,1584,1409,0,일반,SK에너지
마포구,1684,1584,1409,0,일반,SK에너지
마포구,1679.67,1579.67,1404.67,0,일반,SK에너지
마포구,1674,1574,1399,0,일반,SK에너지
마포구,1674,1574,1399,0,일반,SK에너지
마포구,1681.1,1581.1,1406.1,0,일반,SK에너지
마포구,2018.45,1417.39,1217.39,1178.58,일반,SK에너지
마포구,2024.19,1425.74,1225.74,1185.1,일반,SK에너지
마포구,2001.2,1438,1238,1152.7,일반,SK에너지
마포구,1890.26,1415.42,1215.42,1154.19,일반,SK에너지
마포구,1859.73,1385.67,1185.67,1155.23,일반,SK에너지
마포구,1910.84,1404.13,1204.13,1219.94,일반,SK에너지
마포구,0,1404.1,1195.39,0,일반,GS칼텍스
마포구,0,1397,1197,0,일반,GS칼텍스
마포구,0,1387.67,1187.67,1100,일반,GS칼텍스
마포구,0,1371.19,1171.19,0,일반,GS칼텍스
마포구,0,1357,1147.67,0,일반,GS칼텍스
마포구,0,1388.94,1178.94,0,일반,GS칼텍스
마포구,0,1697,1498,1097,일반,S-OIL
마포구,0,1697,1498,1097,일반,S-OIL
마포구,0,1697,1498,1097,일반,S-OIL
마포구,0,1697,1498,1097,일반,S-OIL
마포구,0,1697,1498,1132,일반,S-OIL
마포구,0,1702.81,1503.81,1151.84,일반,S-OIL
마포구,1750.58,1432.52,1234.45,1098,셀프,현대오일뱅크
마포구,1778,1463.48,1263.48,1098,셀프,현대오일뱅크
마포구,1778,1471.83,1267.33,1098,셀프,현대오일뱅크
마포구,1778,1453,1248,1098,셀프,현대오일뱅크
마포구,1778,1434.33,1229.33,1098,셀프,현대오일뱅크
마포구,1782.52,1449.94,1249.94,1120.58,셀프,현대오일뱅크
마포구,0,1403.13,1195.06,0,일반,SK에너지
마포구,0,1407,1197,0,일반,SK에너지
마포구,0,1388.33,1187.67,0,일반,SK에너지
마포구,0,1362.81,1172.81,0,일반,SK에너지
마포구,0,1347.33,1157.33,0,일반,SK에너지
마포구,0,1378.94,1183.45,0,일반,SK에너지
마포구,0,1409.32,1209.32,0,셀프,S-OIL
마포구,0,1419.29,1219.29,0,셀프,S-OIL
마포구,0,1429.7,1229.67,0,셀프,S-OIL
마포구,0,1408.97,1208.97,0,셀프,S-OIL
마포구,0,1379,1179,0,셀프,S-OIL
마포구,0,1396.06,1196.06,0,셀프,S-OIL
마포구,0,1415.39,1215.39,0,일반,S-OIL
마포구,0,1423.1,1223.1,0,일반,S-OIL
마포구,0,1436,1236,0,일반,S-OIL
마포구,0,1415.35,1215.35,0,일반,S-OIL
마포구,0,1384.33,1184.33,0,일반,S-OIL
마포구,0,1402.13,1202.13,0,일반,S-OIL
마포구,1748,1428,1228,0,일반,현대오일뱅크
마포구,1748,1428,1228,0,일반,현대오일뱅크
마포구,1748,1425,1225,0,일반,현대오일뱅크
마포구,1748,1398,1198,0,일반,현대오일뱅크
마포구,1748,1398,1198,0,일반,현대오일뱅크
마포구,1769.29,1418.65,1218.65,0,일반,현대오일뱅크
마포구,1678.35,1419.29,1219.71,1098,일반,현대오일뱅크
마포구,1701.58,1424.61,1224.61,0,일반,현대오일뱅크
마포구,1719,1438,1238,1098,일반,현대오일뱅크
마포구,1724.16,1443.16,1243.16,1098,일반,현대오일뱅크
마포구,1739,1458,1258,1098,일반,현대오일뱅크
마포구,1767.81,1491.52,1287.68,1120.58,일반,현대오일뱅크
서대문구,0,1380,1180,0,셀프,현대오일뱅크
서대문구,0,1380,1180,0,셀프,현대오일뱅크
서대문구,0,1362.67,1162.67,0,셀프,현대오일뱅크
서대문구,0,1352.84,1152.84,0,셀프,현대오일뱅크
서대문구,0,1332.17,1132.17,0,셀프,현대오일뱅크
서대문구,0,1373.16,1173.16,0,셀프,현대오일뱅크
서대문구,0,1385,1185,0,셀프,S-OIL
서대문구,0,1385,1185,0,셀프,S-OIL
서대문구,0,1361.33,1161.33,0,셀프,S-OIL
서대문구,0,1352.97,1152.97,0,셀프,S-OIL
서대문구,0,1333.33,1133.33,0,셀프,S-OIL
서대문구,0,1363.23,1160.87,0,셀프,S-OIL
서대문구,0,1402.52,1202.52,0,셀프,SK에너지
서대문구,0,1396.06,1198,0,셀프,SK에너지
서대문구,0,1376.7,1176.4,0,셀프,SK에너지
서대문구,0,1359,1152.55,0,셀프,SK에너지
서대문구,0,1347.17,1136.83,0,셀프,SK에너지
서대문구,0,1399.61,1200.9,0,셀프,SK에너지
서대문구,0,1369,1169,1200,일반,현대오일뱅크
서대문구,0,1369,1169,1200,일반,현대오일뱅크
서대문구,0,1352.2,1151.8,1200,일반,현대오일뱅크
서대문구,0,1320.16,1120.16,1200,일반,현대오일뱅크
서대문구,0,1308.2,1108.2,1200,일반,현대오일뱅크
서대문구,0,1348.68,1148.68,1200,일반,현대오일뱅크
서대문구,0,1385,1185,0,일반,SK에너지
서대문구,0,1385,1185,0,일반,SK에너지
서대문구,0,1367.67,1167.67,0,일반,SK에너지
서대문구,0,1355.1,1155.1,0,일반,SK에너지
서대문구,0,1338.86,1138.86,0,일반,SK에너지
서대문구,0,1376.35,1176.35,0,일반,SK에너지
서대문구,0,1385,1185,1200,일반,GS칼텍스
서대문구,0,1385,1185,1200,일반,GS칼텍스
서대문구,0,1367.67,1167.67,1200,일반,GS칼텍스
서대문구,0,1358.23,1158.29,1200,일반,GS칼텍스
서대문구,0,1337.33,1137.5,1200,일반,GS칼텍스
서대문구,0,1377.77,1177.77,1200,일반,GS칼텍스
서대문구,1898,1598,1398,1048.39,일반,S-OIL
서대문구,1898,1598,1398,1038.71,일반,S-OIL
서대문구,1898,1579.86,1379.86,1050,일반,S-OIL
서대문구,0,1320.81,1120.16,1050,일반,S-OIL
서대문구,0,1308.73,1108.73,1050,일반,S-OIL
서대문구,0,1348.68,1148.68,1050,일반,S-OIL
서대문구,0,1388.81,1195.58,0,셀프,SK에너지
서대문구,0,1390,1190,0,셀프,SK에너지
서대문구,0,1366.67,1166.67,0,셀프,SK에너지
서대문구,0,1364.68,1164.68,0,셀프,SK에너지
서대문구,0,1350.13,1150.13,0,셀프,SK에너지
서대문구,0,1406.1,1206.1,0,셀프,SK에너지
서대문구,0,1376.77,1176.77,1100,셀프,S-OIL
서대문구,0,1377.42,1177.42,1100,셀프,S-OIL
서대문구,0,1359.17,1159.17,1100,셀프,S-OIL
서대문구,0,1350.84,1150.52,1067.74,셀프,S-OIL
서대문구,0,1327.23,1127.23,1000,셀프,S-OIL
서대문구,0,1362.16,1162.16,1003.23,셀프,S-OIL
서대문구,1689.65,1376.77,1176.77,0,일반,SK에너지
서대문구,1683.52,1377.42,1177.42,0,일반,SK에너지
서대문구,1675.67,1359.17,1159.17,0,일반,SK에너지
서대문구,1676.42,1351.52,1151.19,0,일반,SK에너지
서대문구,1676.33,1331.33,1131.33,0,일반,SK에너지
서대문구,1685.45,1367.9,1167.9,0,일반,SK에너지
서대문구,1718,1403.16,1203.16,0,셀프,SK에너지
서대문구,1720.26,1400.26,1200.26,0,셀프,SK에너지
서대문구,1714,1380.13,1180.13,0,셀프,SK에너지
서대문구,1698,1357,1157,0,셀프,SK에너지
서대문구,1698,1343,1143,0,셀프,SK에너지
서대문구,1720.58,1405.1,1205.1,0,셀프,SK에너지
서대문구,1543.71,1384.35,1184.35,1265,셀프,GS칼텍스
서대문구,1554.35,1394.35,1193.87,1265,셀프,GS칼텍스
서대문구,1550,1385,1185,1265,셀프,GS칼텍스
서대문구,1536.29,1360.48,1160.48,1265,셀프,GS칼텍스
서대문구,1525,1335,1134.5,1265,셀프,GS칼텍스
서대문구,1547.58,1375,1174.52,1265,셀프,GS칼텍스
서대문구,1689,1376.77,1176.77,0,일반,SK에너지
서대문구,1680.61,1377.42,1177.42,0,일반,SK에너지
서대문구,1615.8,1359.17,1159.17,0,일반,SK에너지
서대문구,1599,1351.52,1151.19,0,일반,SK에너지
서대문구,1599,1331.33,1131.33,0,일반,SK에너지
서대문구,1634.1,1366.52,1166.52,0,일반,SK에너지
서대문구,1559,1384.68,1184.68,0,셀프,GS칼텍스
서대문구,1559,1385,1185.32,0,셀프,GS칼텍스
서대문구,1559,1367.67,1167.67,0,셀프,GS칼텍스
서대문구,1559,1354.9,1154.9,0,셀프,GS칼텍스
서대문구,1542.13,1340.61,1140.61,0,셀프,GS칼텍스
서대문구,1552,1329,1129,0,셀프,현대오일뱅크
서대문구,1568,1359,1159,0,셀프,현대오일뱅크
서대문구,1598.35,1398.32,1198.32,1000,일반,현대오일뱅크
서대문구,1599,1407.71,1216.42,1000,일반,현대오일뱅크
서대문구,1601.67,1406,1219.37,1000,일반,현대오일뱅크
서대문구,1603.52,1395.45,1202,1000,일반,현대오일뱅크
서대문구,1591,1382.33,1189,0,일반,현대오일뱅크
서대문구,1592.84,1405.06,1208.32,0,일반,현대오일뱅크
서초구,0,1390.81,1207.32,0,셀프,SK에너지
서초구,0,1400.68,1210.68,0,셀프,SK에너지
서초구,0,1410,1211,0,셀프,SK에너지
서초구,0,1402.16,1205.71,0,셀프,SK에너지
서초구,0,1382.67,1184,0,셀프,SK에너지
서초구,0,1411.52,1218.94,0,셀프,SK에너지
서초구,2088,1878,1698,1250,일반,S-OIL
서초구,2088,1878,1698,1250,일반,S-OIL
서초구,2088,1878,1698,1250,일반,S-OIL
서초구,2088,1864.88,1674.46,1250,일반,S-OIL
서초구,2088,1847,1647,1250,일반,S-OIL
서초구,2088,1850.87,1650.87,1250,일반,S-OIL
서초구,0,1405,1228,0,일반,GS칼텍스
서초구,0,1405.32,1228.23,0,일반,GS칼텍스
서초구,0,1412.2,1228.47,0,일반,GS칼텍스
서초구,0,1402.61,1207.65,0,일반,GS칼텍스
서초구,0,1393.33,1193.33,0,일반,GS칼텍스
서초구,0,1415.48,1229.03,0,일반,GS칼텍스
서초구,1578,1405,1228,0,일반,GS칼텍스
서초구,1578.97,1405.32,1228.23,0,일반,GS칼텍스
서초구,1597.27,1410.33,1225.67,0,일반,GS칼텍스
서초구,1585,1399.19,1203.39,0,일반,GS칼텍스
서초구,1585,1390.33,1190.33,0,일반,GS칼텍스
서초구,1585,1414.03,1227.58,0,일반,GS칼텍스
서초구,0,1406.55,1208.16,0,셀프,S-OIL
서초구,0,1395.19,1195.19,0,셀프,S-OIL
서초구,0,1406.33,1206.33,0,셀프,S-OIL
서초구,0,1391.45,1191.84,0,셀프,S-OIL
서초구,0,1365.4,1168.4,0,셀프,S-OIL
서초구,0,1426.71,1226.9,0,셀프,S-OIL
서초구,0,1393.06,1193.06,0,셀프,S-OIL
서초구,0,1395,1195,0,셀프,S-OIL
서초구,0,1390.67,1190.67,0,셀프,S-OIL
서초구,0,1383.52,1183.52,0,셀프,S-OIL
서초구,0,1364.73,1170.33,0,셀프,S-OIL
서초구,0,1395,1199.19,0,셀프,S-OIL
서초구,1638,1438.77,1290,990,일반,GS칼텍스
서초구,1638,1442,1290,990,일반,GS칼텍스
서초구,1628.67,1442,1290,990,일반,GS칼텍스
서초구,1598,1431.35,1282.9,990,일반,GS칼텍스
서초구,1598,1412,1270,990,일반,GS칼텍스
서초구,1616.06,1447.48,1305.16,984.84,일반,GS칼텍스
서초구,1638,1438.77,1290,0,일반,GS칼텍스
서초구,1638,1442,1290,0,일반,GS칼텍스
서초구,1628.67,1442,1290,0,일반,GS칼텍스
서초구,1598,1431.35,1282.9,0,일반,GS칼텍스
서초구,1598,1412,1270,0,일반,GS칼텍스
서초구,1616.06,1447.48,1305.16,0,일반,GS칼텍스
서초구,1648,1415.32,1248,1100,일반,GS칼텍스
서초구,1648,1422.74,1248,1100,일반,GS칼텍스
서초구,1632.67,1410.33,1232.67,1100,일반,GS칼텍스
서초구,1628,1395,1228,1100,일반,GS칼텍스
서초구,1625,1395,1228,1100,일반,GS칼텍스
서초구,1641.23,1429.52,1248.97,1100,일반,GS칼텍스
서초구,0,1439,1237,0,셀프,SK에너지
서초구,0,1439,1237,0,셀프,SK에너지
서초구,0,1439,1237,0,셀프,SK에너지
서초구,0,1423.52,1221.52,0,셀프,SK에너지
서초구,0,1399,1197,0,셀프,SK에너지
서초구,0,1423.84,1221.84,0,셀프,SK에너지
서초구,1998,1870.9,1670.9,0,일반,SK에너지
서초구,1998,1878,1678,0,일반,SK에너지
서초구,1998,1861,1661,0,일반,SK에너지
서초구,1998,1848,1648,0,일반,SK에너지
서초구,1998,1848,1648,0,일반,SK에너지
서초구,1998,1861.23,1663.81,0,일반,SK에너지
서초구,0,1312.94,1115.06,0,셀프,알뜰(ex)
서초구,0,1304.9,1105.06,0,셀프,알뜰(ex)
서초구,0,1294.9,1095.97,0,셀프,알뜰(ex)
서초구,0,1272.39,1072.29,0,셀프,알뜰(ex)
서초구,0,1254.1,1053.97,0,셀프,알뜰(ex)
서초구,0,1349.1,1149.1,0,셀프,알뜰(ex)
서초구,0,1394.39,1194.39,1171.65,일반,GS칼텍스
서초구,0,1396,1196,1176,일반,GS칼텍스
서초구,0,1396,1196,1170.67,일반,GS칼텍스
서초구,0,1390.19,1190.19,1176,일반,GS칼텍스
서초구,0,1369.57,1169.57,1159.57,일반,GS칼텍스
서초구,0,1393.65,1193.65,1183.65,일반,GS칼텍스
서초구,1638,1438.13,1290,0,일반,GS칼텍스
서초구,1638,1442,1290,0,일반,GS칼텍스
서초구,1630,1442,1290,0,일반,GS칼텍스
서초구,1598,1431.35,1282.9,0,일반,GS칼텍스
서초구,1598,1412,1270,0,일반,GS칼텍스
서초구,1614.45,1444.58,1302.26,0,일반,GS칼텍스
서초구,0,1467,1269.65,0,일반,SK에너지
서초구,0,1489.26,1274,0,일반,SK에너지
서초구,0,1497,1261.4,1470,일반,SK에너지
서초구,0,1497,1247.87,0,일반,SK에너지
서초구,0,1497,1208.33,0,일반,SK에너지
서초구,0,1503.45,1270.23,0,일반,SK에너지
서초구,1598,1415,1248,0,일반,GS칼텍스
서초구,1598.97,1415.32,1248.23,0,일반,GS칼텍스
서초구,1612.6,1417.53,1239.13,0,일반,GS칼텍스
서초구,1595,1402.61,1207.65,0,일반,GS칼텍스
서초구,1595,1393.33,1193.33,0,일반,GS칼텍스
서초구,1595,1420.65,1234.19,0,일반,GS칼텍스
서초구,2163.97,1882.97,1693.48,0,일반,SK에너지
서초구,2173,1896.35,1698,0,일반,SK에너지
서초구,2173,1896.33,1692.67,0,일반,SK에너지
서초구,2164.13,1873.45,1668.32,0,일반,SK에너지
서초구,2148,1867,1638,0,일반,SK에너지
서초구,2164.13,1885.71,1671.87,0,일반,SK에너지
서초구,1594.77,1400.58,1242.19,1100,일반,SK에너지
서초구,1611.55,1420.1,1262.52,1100,일반,SK에너지
서초구,1594.93,1428,1268,0,일반,SK에너지
서초구,1565.65,1403.71,1250.58,1100,일반,SK에너지
서초구,1549,1378,1228,1100,일반,SK에너지
서초구,1581.9,1412.84,1262.84,1100,일반,SK에너지
서초구,1544.9,1398.55,1198.55,0,일반,SK에너지
서초구,1572,1396.29,1196.29,0,일반,SK에너지
서초구,1568.67,1391,1191,0,일반,SK에너지
서초구,1562,1383.84,1183.84,0,일반,SK에너지
서초구,1562,1370.8,1171,0,일반,SK에너지
서초구,1565.55,1397.97,1199.39,0,일반,SK에너지
서초구,0,1393.71,1193.06,0,일반,S-OIL
서초구,0,1395,1195,0,일반,S-OIL
서초구,0,1395,1195,0,일반,S-OIL
서초구,0,1395,1195,0,일반,S-OIL
서초구,0,1395,1195,0,일반,S-OIL
서초구,0,1436.94,1236.94,0,일반,S-OIL
서초구,1691.19,1491.19,1297,0,셀프,GS칼텍스
서초구,1697,1497,1297,0,셀프,GS칼텍스
서초구,1697,1497,1297,0,셀프,GS칼텍스
서초구,1581,1417,1266,0,셀프,GS칼텍스
서초구,1576.97,1407.48,1248.39,0,셀프,GS칼텍스
서초구,1540.84,1390.84,1199.97,0,셀프,S-OIL
서초구,1545.52,1395.52,1210.26,0,셀프,S-OIL
서초구,1552.07,1402.07,1210.4,0,셀프,S-OIL
서초구,1540.42,1390.42,1190.19,0,셀프,S-OIL
서초구,1528,1378,1176.77,0,셀프,S-OIL
서초구,1542,1393.61,1201.26,0,셀프,S-OIL
서초구,1591,1422,1255,1155,일반,GS칼텍스
서초구,1591,1422,1255,1155,일반,GS칼텍스
서초구,1591,1422,1255,1155,일반,GS칼텍스
서초구,1591,1422,1255,1155,일반,GS칼텍스
서초구,1591,1413,1255,1006.5,일반,GS칼텍스
서초구,1598.9,1431.68,1260.81,990,일반,GS칼텍스
서초구,1513.06,1391.77,1199.19,1200,일반,GS칼텍스
서초구,1515,1395,1205,1200,일반,GS칼텍스
서초구,1515,1395,1205,1200,일반,GS칼텍스
서초구,1515,1391.77,1198.55,1200,일반,GS칼텍스
서초구,1524.33,1385,1185,1230,일반,GS칼텍스
서초구,1554.68,1412.74,1218.23,1250,일반,GS칼텍스
서초구,1575.61,1394.97,1227.55,0,일반,GS칼텍스
서초구,1606.58,1410.77,1253.35,0,일반,GS칼텍스
서초구,1616.67,1416.67,1261.67,0,일반,GS칼텍스
서초구,1564.35,1409.32,1240.94,0,일반,GS칼텍스
서초구,1534.33,1394.33,1209.33,0,일반,GS칼텍스
서초구,1575.45,1411.58,1243.35,0,일반,GS칼텍스
서초구,1513.06,1391.77,1199.19,1200,셀프,GS칼텍스
서초구,1515,1395,1205,1200,셀프,GS칼텍스
서초구,1515,1395,1205,1200,셀프,GS칼텍스
서초구,1515,1391.77,1198.55,1200,셀프,GS칼텍스
서초구,1515,1385,1185,1200,셀프,GS칼텍스
서초구,1545.32,1413.71,1218.87,1209.03,셀프,GS칼텍스
서초구,1779,1489,1385,0,일반,SK에너지
서초구,1827.39,1537.39,1433.39,0,일반,SK에너지
서초구,1829,1539,1435,0,일반,SK에너지
서초구,1829,1539,1435,0,일반,SK에너지
서초구,1829,1539,1435,0,일반,SK에너지
서초구,1829,1539,1435,0,일반,SK에너지
서초구,0,1382.27,1182.8,0,셀프,SK에너지
서초구,0,1389.97,1189.97,0,셀프,SK에너지
서초구,0,1390,1190,0,셀프,SK에너지
서초구,0,1381.13,1181.13,0,셀프,SK에너지
서초구,0,1361.87,1158.53,0,셀프,SK에너지
서초구,0,1409,1209,0,셀프,SK에너지
서초구,1590.1,1391.55,1228.48,0,일반,GS칼텍스
서초구,1614.42,1406.52,1246.19,0,일반,GS칼텍스
서초구,1605,1414.33,1241.27,0,일반,GS칼텍스
서초구,1564.19,1391.9,1214.35,0,일반,GS칼텍스
서초구,1538,1369,1199,0,일반,GS칼텍스
서초구,1580.19,1407.97,1230.35,0,일반,GS칼텍스
서초구,1597.58,1398.19,1232.19,1250,일반,현대오일뱅크
서초구,1619.35,1419.29,1258.84,1250,일반,현대오일뱅크
서초구,1596.83,1429,1269,1250,일반,현대오일뱅크
서초구,1566.74,1413.52,1250.29,1250,일반,현대오일뱅크
서초구,1559,1399,1229,1250,일반,현대오일뱅크
서초구,1592.55,1432.55,1262.55,1250,일반,현대오일뱅크
서초구,1649,1419,1265,0,일반,현대오일뱅크
서초구,1649,1442.94,1291.19,0,일반,현대오일뱅크
서초구,1649,1461.33,1303,0,일반,현대오일뱅크
서초구,1649,1456.84,1297.84,0,일반,현대오일뱅크
서초구,1649,1442,1283,0,일반,현대오일뱅크
서초구,1649,1446.46,1291.93,0,일반,현대오일뱅크
서초구,1590.58,1387.19,1222.19,0,일반,현대오일뱅크
서초구,1615.65,1408.55,1248.39,0,일반,현대오일뱅크
서초구,1596.33,1419,1259,0,일반,현대오일뱅크
서초구,1561.58,1393.19,1229.97,0,일반,현대오일뱅크
서초구,1549,1369,1199,0,일반,현대오일뱅크
서초구,1582.55,1403.19,1233.19,0,일반,현대오일뱅크
서초구,1611.58,1398.19,1243.19,0,셀프,현대오일뱅크
서초구,1633.35,1419.94,1270.16,0,셀프,현대오일뱅크
서초구,1612.5,1429,1279,0,셀프,현대오일뱅크
서초구,1576.74,1417.29,1260.94,0,셀프,현대오일뱅크
서초구,1569.67,1392.33,1227,0,셀프,현대오일뱅크
서초구,1602.97,1423.48,1252.55,0,셀프,현대오일뱅크
서초구,1864.81,1694.81,1504.81,0,일반,현대오일뱅크
서초구,1839,1675.93,1488.6,0,일반,현대오일뱅크
서초구,1839,1682,1497,0,일반,현대오일뱅크
서초구,1839,1682,1497,0,일반,현대오일뱅크
서초구,1839,1667.33,1475,0,일반,현대오일뱅크
서초구,1839,1662,1467,0,일반,현대오일뱅크
서초구,1548.77,1391.13,1213.06,1070,일반,현대오일뱅크
서초구,1572,1403.94,1210.16,1070,일반,현대오일뱅크
서초구,1567.67,1413,1209.67,1070,일반,현대오일뱅크
서초구,1562,1399.29,1195.29,1070,일반,현대오일뱅크
서초구,1562,1379,1175,1070,일반,현대오일뱅크
서초구,1570.39,1400.9,1199.81,1070,일반,현대오일뱅크
성동구,0,1346.84,1151.03,0,셀프,S-OIL
성동구,0,1342.26,1156.13,0,셀프,S-OIL
성동구,0,1344.1,1148.07,0,셀프,S-OIL
성동구,0,1312.23,1114.87,0,셀프,S-OIL
성동구,0,1299,1099,0,셀프,S-OIL
성동구,0,1344.55,1145.52,0,셀프,S-OIL
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,1993,1705,1557,0,일반,GS칼텍스
성동구,0,1350.16,1145.9,0,셀프,현대오일뱅크
성동구,0,1345,1145,0,셀프,현대오일뱅크
성동구,0,1334.33,1134.33,0,셀프,현대오일뱅크
성동구,0,1323.71,1123.71,0,셀프,현대오일뱅크
성동구,0,1304.53,1104.53,0,셀프,현대오일뱅크
성동구,0,1365.26,1165.26,0,셀프,현대오일뱅크
성동구,1835,1466,1270.77,0,일반,SK에너지
성동구,1835,1476.13,1279.65,0,일반,SK에너지
성동구,1825,1481.33,1273,0,일반,SK에너지
성동구,1807.68,1463.39,1260.13,0,일반,SK에너지
성동구,1789.67,1446.67,1246.83,0,일반,SK에너지
성동구,1795.1,1475.9,1275.29,0,일반,SK에너지
성동구,1514,1394,1194,0,일반,SK에너지
성동구,1514,1394,1194,0,일반,SK에너지
성동구,1514,1394,1194,0,일반,SK에너지
성동구,1514,1394,1194,0,일반,SK에너지
성동구,1489.33,1369.33,1169.33,0,일반,SK에너지
성동구,1520.13,1400.13,1200.13,0,일반,SK에너지
성동구,1735,1450.24,1250.24,0,일반,SK에너지
성동구,1726.33,1450.67,1250.67,0,일반,SK에너지
성동구,1660.16,1424.35,1228.87,0,일반,SK에너지
성동구,1545,1389,1188.9,0,일반,SK에너지
성동구,1579.84,1441.48,1239.65,0,일반,SK에너지
성동구,1735,1440.81,1236.29,0,셀프,SK에너지
성동구,1734.68,1449.19,1249.19,0,셀프,SK에너지
성동구,1735,1449.67,1249.67,0,셀프,SK에너지
성동구,1712.74,1418.77,1223.55,0,셀프,SK에너지
성동구,1653,1388.4,1188.4,0,셀프,SK에너지
성동구,1674.71,1442.45,1242.45,0,셀프,SK에너지
성동구,0,1437.68,1237.68,1200,일반,SK에너지
성동구,0,1455.74,1252.1,1200,일반,SK에너지
성동구,0,1481.33,1281.33,1200,일반,SK에너지
성동구,0,1438.97,1238.97,1190.32,일반,SK에너지
성동구,0,1384,1177.8,1115,일반,SK에너지
성동구,0,1452.52,1247.35,1174.19,일반,SK에너지
성동구,0,1595,1397.03,1320,일반,GS칼텍스
성동구,0,1595,1398,1320,일반,GS칼텍스
성동구,0,1595,1398,1320,일반,GS칼텍스
성동구,0,1595,1398,1320,일반,GS칼텍스
성동구,0,1595,1398,1320,일반,GS칼텍스
성동구,0,1595,1398,1320,일반,GS칼텍스
성동구,1974.13,1674.13,1477.06,1184,일반,현대오일뱅크
성동구,1978.87,1678.87,1481.87,1184,일반,현대오일뱅크
성동구,1985,1685,1481.33,1184,일반,현대오일뱅크
성동구,1978.81,1678.81,1478.42,1182.32,일반,현대오일뱅크
성동구,1949,1649,1448,1165,일반,현대오일뱅크
성동구,1977.94,1681.55,1478.32,1186.61,일반,현대오일뱅크
성동구,0,1428,1232.65,0,일반,SK에너지
성동구,0,1428,1220.74,0,일반,SK에너지
성동구,0,1442.67,1234.67,0,일반,SK에너지
성동구,0,1413.16,1206.87,0,일반,SK에너지
성동구,0,1378,1170,0,일반,SK에너지
성동구,0,1441.1,1232.87,0,일반,SK에너지
성동구,0,1418,1218,1100,일반,S-OIL
성동구,0,1418,1218,1100,일반,S-OIL
성동구,0,1388.67,1192,1100,일반,S-OIL
성동구,0,1342.19,1149.29,1100,일반,S-OIL
성동구,0,1328,1128,1100,일반,S-OIL
