"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009676","서울 도봉구","서현주유소","서울 도봉구 방학로 142 (방학동)","2020년 03월","S-OIL","셀프","0.00","1429.16","1256.94","0.00"
"A0009676","서울 도봉구","서현주유소","서울 도봉구 방학로 142 (방학동)","2020년 04월","S-OIL","셀프","0.00","1282.27","1092.27","0.00"
"A0009676","서울 도봉구","서현주유소","서울 도봉구 방학로 142 (방학동)","2020년 05월","S-OIL","셀프","0.00","1226.42","1035.94","0.00"
"A0009676","서울 도봉구","서현주유소","서울 도봉구 방학로 142 (방학동)","2020년 06월","S-OIL","셀프","0.00","1320.00","1120.00","0.00"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 01월","S-OIL","셀프","2008.16","1608.16","1408.81","1076.13"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 02월","S-OIL","셀프","1974.86","1574.86","1386.93","1060.34"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 03월","S-OIL","셀프","1859.77","1494.81","1300.94","1050.00"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 04월","S-OIL","셀프","1712.67","1339.47","1150.93","1036.00"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 05월","S-OIL","셀프","1656.94","1279.61","1090.87","990.00"
"A0009575","서울 도봉구","오복주유소","서울 도봉구 방학로 43","2020년 06월","S-OIL","셀프","1770.33","1376.97","1172.67","990.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 01월","SK에너지","셀프","0.00","1529.55","1369.97","0.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 02월","SK에너지","셀프","0.00","1500.90","1345.90","0.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 03월","SK에너지","셀프","0.00","1416.65","1245.61","0.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 04월","SK에너지","셀프","0.00","1240.37","1049.27","0.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 05월","SK에너지","셀프","0.00","1196.42","1007.94","0.00"
"A0009537","서울 도봉구","정다운셀프주유소","서울 도봉구 도봉로 635","2020년 06월","SK에너지","셀프","0.00","1312.27","1113.67","0.00"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 01월","GS칼텍스","셀프","1682.10","1528.03","1382.55","1000.00"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 02월","GS칼텍스","셀프","1685.00","1519.90","1360.72","1000.00"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 03월","GS칼텍스","셀프","1624.68","1419.90","1245.77","1000.00"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 04월","GS칼텍스","셀프","1461.53","1246.07","1052.07","1000.00"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 05월","GS칼텍스","셀프","1442.23","1197.84","1007.84","929.03"
"A0009600","서울 도봉구","지에스칼텍스㈜ 도봉주유소","서울 도봉구 도봉로 895 (도봉동)","2020년 06월","GS칼텍스","셀프","1479.07","1308.37","1114.73","896.67"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 01월","GS칼텍스","셀프","1682.10","1528.03","1382.55","1000.00"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 02월","GS칼텍스","셀프","1673.28","1528.10","1364.34","1000.00"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 03월","GS칼텍스","셀프","1617.90","1419.55","1245.35","987.10"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 04월","GS칼텍스","셀프","1461.20","1245.13","1050.93","820.00"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 05월","GS칼텍스","셀프","1443.03","1208.84","1018.84","820.97"
"A0009599","서울 도봉구","지에스칼텍스㈜ 방학동주유소","서울 도봉구 방학로 186","2020년 06월","GS칼텍스","셀프","1476.67","1316.13","1122.33","896.67"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 01월","S-OIL","셀프","0.00","1544.48","1381.45","1100.00"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 02월","S-OIL","셀프","0.00","1514.17","1354.17","1100.00"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 03월","S-OIL","셀프","0.00","1432.23","1260.94","1100.00"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 04월","S-OIL","셀프","0.00","1263.67","1070.47","1100.00"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 05월","S-OIL","셀프","0.00","1215.84","1025.84","1100.00"
"A0032674","서울 도봉구","한이에너지(주) 쌍문주유소","서울 도봉구 도봉로 547 (쌍문동)","2020년 06월","S-OIL","셀프","0.00","1323.67","1124.67","1100.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 01월","현대오일뱅크","일반","0.00","1518.55","1350.16","0.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 02월","현대오일뱅크","일반","0.00","1487.24","1328.10","0.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 03월","현대오일뱅크","일반","0.00","1404.19","1219.35","0.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 04월","현대오일뱅크","일반","0.00","1236.27","1042.60","0.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 05월","현대오일뱅크","일반","0.00","1184.10","985.55","0.00"
"A0009629","서울 도봉구","한이에너지(주)KLP제1주유소","서울 도봉구 도봉로 596 (창동)","2020년 06월","현대오일뱅크","일반","0.00","1299.67","1097.67","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 01월","SK에너지","셀프","0.00","1547.06","1379.13","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 02월","SK에너지","셀프","0.00","1487.48","1348.31","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 03월","SK에너지","셀프","0.00","1413.90","1239.39","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 04월","SK에너지","셀프","0.00","1241.93","1047.73","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 05월","SK에너지","셀프","0.00","1177.77","986.61","0.00"
"A0009682","서울 도봉구","현대오일뱅크㈜직영 도봉현대셀프주유소","서울 도봉구 도봉로 941 (도봉동)","2020년 06월","현대오일뱅크","셀프","0.00","1308.53","1108.53","0.00"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 01월","SK에너지","일반","1983.58","1663.58","1527.45","1173.19"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 02월","SK에너지","일반","1940.71","1620.71","1486.36","1092.93"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 03월","SK에너지","일반","1820.10","1500.10","1360.61","970.48"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 04월","SK에너지","일반","1652.20","1332.40","1169.40","768.00"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 05월","SK에너지","일반","1594.16","1274.16","1116.74","753.19"
"A0009669","서울 도봉구","현대오일뱅크㈜직영 영신주유소","서울 도봉구 방학로 151","2020년 06월","현대오일뱅크","일반","1767.00","1342.33","1163.67","829.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 01월","SK에너지","셀프","0.00","1574.00","1399.48","1150.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 02월","SK에너지","셀프","0.00","1574.00","1397.24","1150.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 03월","SK에너지","셀프","0.00","1574.00","1397.00","1150.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 04월","S-OIL","셀프","0.00","1500.00","0.00","0.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 04월","SK에너지","셀프","0.00","1574.00","1397.00","1150.00"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 05월","S-OIL","셀프","0.00","1199.03","1011.77","848.39"
"A0009182","서울 동대문구","(주)경동주유소","서울 동대문구 이문로 191 (이문동)","2020년 06월","S-OIL","셀프","0.00","1306.30","1107.03","946.67"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 01월","SK에너지","셀프","0.00","1595.77","1426.74","1150.00"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 02월","SK에너지","셀프","0.00","1553.48","1392.45","1150.00"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 03월","SK에너지","셀프","0.00","1476.10","1296.10","1150.00"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 04월","SK에너지","셀프","0.00","1332.27","1145.57","1080.00"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 05월","SK에너지","셀프","0.00","1271.55","1078.97","940.00"
"A0009254","서울 동대문구","(주)안국에너지 삼원셀프주유소","서울 동대문구 망우로 90 (휘경동)","2020년 06월","SK에너지","셀프","0.00","1372.00","1169.67","940.00"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 01월","GS칼텍스","셀프","1792.10","1575.26","1376.77","0.00"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 02월","GS칼텍스","셀프","1742.59","1524.79","1327.03","0.00"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 03월","GS칼텍스","셀프","1650.90","1433.77","1232.71","800.00"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 04월","GS칼텍스","셀프","1515.83","1290.13","1095.57","762.50"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 05월","GS칼텍스","셀프","1484.68","1244.74","1053.29","787.04"
"A0009218","서울 동대문구","(주)파랑에너지","서울 동대문구 망우로 126","2020년 06월","GS칼텍스","셀프","1598.67","1359.93","1150.17","1000.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 01월","SK에너지","일반","0.00","1739.52","1558.61","0.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 02월","SK에너지","일반","0.00","1687.76","1517.76","0.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 03월","SK에너지","일반","0.00","1640.29","1445.32","0.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 04월","SK에너지","일반","0.00","1479.67","1280.00","0.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 05월","SK에너지","일반","0.00","1456.00","1280.00","0.00"
"A0009184","서울 동대문구","능주주유소","서울 동대문구 청계천로 431 (신설동)","2020년 06월","SK에너지","일반","0.00","1507.40","1324.53","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 01월","GS칼텍스","일반","0.00","1563.19","1385.13","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 02월","GS칼텍스","일반","0.00","1569.00","1389.00","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 03월","GS칼텍스","일반","0.00","1551.58","1389.00","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 04월","GS칼텍스","일반","0.00","1314.40","1125.28","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 05월","GS칼텍스","일반","0.00","1248.94","1063.13","0.00"
"A0009232","서울 동대문구","답십리주유소","서울 동대문구 답십리로 223 (답십리동)","2020년 06월","GS칼텍스","일반","0.00","1366.33","1167.80","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 01월","GS칼텍스","일반","1798.00","1604.81","1404.16","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 02월","GS칼텍스","일반","1786.28","1570.76","1372.10","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 03월","GS칼텍스","일반","1734.13","1493.16","1301.26","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 04월","GS칼텍스","일반","1618.00","1326.67","1151.67","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 05월","GS칼텍스","일반","1562.52","1275.42","1104.16","0.00"
"A0009210","서울 동대문구","대성산업(주)동마장주유소","서울 동대문구 고산자로 405 (용두동)","2020년 06월","GS칼텍스","일반","1647.67","1382.33","1188.67","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 01월","GS칼텍스","셀프","0.00","1636.10","1441.90","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 02월","GS칼텍스","셀프","0.00","1612.79","1436.59","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 03월","GS칼텍스","셀프","0.00","1527.06","1343.52","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 04월","GS칼텍스","셀프","0.00","1376.33","1179.33","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 05월","GS칼텍스","셀프","0.00","1311.26","1113.19","0.00"
"A0009211","서울 동대문구","대성산업㈜청량리주유소","서울 동대문구 왕산로 289 (청량리동)","2020년 06월","GS칼텍스","셀프","0.00","1392.00","1192.00","0.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 01월","SK에너지","일반","0.00","1562.23","1384.48","1200.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 02월","SK에너지","일반","0.00","1546.24","1366.24","1200.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 03월","SK에너지","일반","0.00","1524.81","1337.71","1200.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 04월","SK에너지","일반","0.00","1351.27","1161.93","1200.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 05월","SK에너지","일반","0.00","1220.03","1025.06","1200.00"
"A0009226","서울 동대문구","동일석유(주)강남주유소","서울특별시 동대문구  사가정로 103 (전농동)","2020년 06월","SK에너지","일반","0.00","1329.93","1127.60","1200.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 01월","현대오일뱅크","셀프","0.00","1556.77","1379.03","0.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 02월","현대오일뱅크","셀프","0.00","1521.28","1348.90","0.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 03월","현대오일뱅크","셀프","0.00","1436.55","1266.84","0.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 04월","현대오일뱅크","셀프","0.00","1310.47","1128.13","0.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 05월","현대오일뱅크","셀프","0.00","1242.10","1068.87","0.00"
"A0009143","서울 동대문구","배봉로주유소","서울 동대문구 서울시립대로 108","2020년 06월","현대오일뱅크","셀프","0.00","1341.67","1146.67","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 01월","SK에너지","셀프","0.00","1560.48","1385.84","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 02월","SK에너지","셀프","0.00","1562.93","1386.93","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 03월","SK에너지","셀프","0.00","1463.65","1283.97","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 04월","SK에너지","셀프","0.00","1294.20","1110.53","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 05월","SK에너지","셀프","0.00","1238.29","1049.19","0.00"
"A0009215","서울 동대문구","삼미상사(주)장안킹셀프주유소","서울 동대문구  한천로 100 (장안동)","2020년 06월","SK에너지","셀프","0.00","1366.67","1168.33","0.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 01월","SK에너지","일반","0.00","1562.23","1384.48","1200.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 02월","SK에너지","일반","0.00","1569.00","1389.00","1200.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 03월","SK에너지","일반","0.00","1477.65","1299.52","1200.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 04월","SK에너지","일반","0.00","1309.53","1119.20","1200.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 05월","SK에너지","일반","0.00","1249.19","1062.87","1200.00"
"A0009248","서울 동대문구","삼영주유소","서울 동대문구 답십리로 258 (장안동)","2020년 06월","SK에너지","일반","0.00","1351.07","1152.40","1200.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 01월","현대오일뱅크","일반","0.00","1584.55","1396.00","0.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 02월","현대오일뱅크","일반","0.00","1593.59","1395.24","0.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 03월","현대오일뱅크","일반","0.00","1546.26","1374.00","0.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 04월","현대오일뱅크","일반","0.00","1404.40","1261.07","0.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 05월","현대오일뱅크","일반","0.00","1342.61","1177.32","0.00"
"A0009247","서울 동대문구","신성주유소","서울 동대문구 장한로 29 (장안동)","2020년 06월","현대오일뱅크","일반","0.00","1383.67","1186.07","0.00"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 01월","GS칼텍스","일반","0.00","1554.81","1375.97","1150.00"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 02월","GS칼텍스","일반","0.00","1513.97","1326.38","1150.00"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 03월","GS칼텍스","일반","0.00","1428.10","1235.19","1150.00"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 04월","GS칼텍스","일반","0.00","1287.00","1088.33","1150.00"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 05월","GS칼텍스","일반","0.00","1240.81","1050.16","988.71"
"A0009229","서울 동대문구","열린주유소","서울 동대문구 한천로 263 (휘경동)","2020년 06월","GS칼텍스","일반","0.00","1347.20","1147.20","950.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 01월","S-OIL","일반","0.00","1610.90","1443.32","1200.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 02월","S-OIL","일반","0.00","1602.83","1429.03","1200.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 03월","S-OIL","일반","0.00","1540.58","1351.55","1200.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 04월","S-OIL","일반","0.00","1396.33","1199.67","1200.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 05월","S-OIL","일반","0.00","1305.74","1117.35","1200.00"
"A0009233","서울 동대문구","오동나무주유소","서울 동대문구  한천로 81 (답십리동)","2020년 06월","S-OIL","일반","0.00","1386.33","1194.00","1200.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 01월","현대오일뱅크","일반","0.00","1555.00","1375.97","0.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 02월","현대오일뱅크","일반","0.00","1493.41","1311.55","0.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 03월","현대오일뱅크","일반","0.00","1420.16","1227.58","0.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 04월","현대오일뱅크","일반","0.00","1282.00","1082.00","0.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 05월","현대오일뱅크","일반","0.00","1227.26","1026.29","0.00"
"A0009222","서울 동대문구","웰컴주유소","서울 동대문구 한천로 414","2020년 06월","현대오일뱅크","일반","0.00","1327.67","1127.67","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 01월","GS칼텍스","일반","0.00","1523.94","1362.03","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 02월","GS칼텍스","일반","0.00","1475.10","1304.72","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 03월","GS칼텍스","일반","0.00","1397.52","1213.32","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 04월","GS칼텍스","일반","0.00","1245.33","1056.33","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 05월","GS칼텍스","일반","0.00","1195.55","1008.48","0.00"
"A0009219","서울 동대문구","재원에너지(주)용일주유소","서울 동대문구 안암로 54 (용두동)","2020년 06월","GS칼텍스","일반","0.00","1296.33","1105.67","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 01월","현대오일뱅크","셀프","0.00","1557.06","1379.32","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 02월","현대오일뱅크","셀프","0.00","1517.41","1346.24","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 03월","현대오일뱅크","셀프","0.00","1432.00","1258.77","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 04월","현대오일뱅크","셀프","0.00","1283.53","1100.43","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 05월","현대오일뱅크","셀프","0.00","1215.35","1021.35","0.00"
"A0009231","서울 동대문구","재정제2주유소","서울 동대문구 사가정로 90 (전농동)","2020년 06월","현대오일뱅크","셀프","0.00","1317.93","1115.93","0.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 01월","현대오일뱅크","일반","0.00","1562.23","1384.48","1200.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 02월","현대오일뱅크","일반","0.00","1520.86","1349.69","1200.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 03월","현대오일뱅크","일반","0.00","1431.13","1257.58","1200.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 04월","현대오일뱅크","일반","0.00","1282.20","1099.53","1200.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 05월","현대오일뱅크","일반","0.00","1215.35","1021.35","1200.00"
"A0009173","서울 동대문구","재정주유소","서울 동대문구 전농로 121 (전농동)","2020년 06월","현대오일뱅크","일반","0.00","1317.93","1115.93","1200.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 01월","SK에너지","일반","0.00","1526.94","1364.03","0.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 02월","SK에너지","일반","0.00","1477.41","1306.38","0.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 03월","SK에너지","일반","0.00","1400.48","1215.32","0.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 04월","SK에너지","일반","0.00","1248.33","1058.33","0.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 05월","SK에너지","일반","0.00","1198.55","1010.48","0.00"
"A0009172","서울 동대문구","풍한주유소","서울 동대문구 안암로 168","2020년 06월","SK에너지","일반","0.00","1299.33","1107.67","0.00"
"A0009240","서울 동대문구","한영주유소 (한화)","서울 동대문구 망우로 38 (휘경동)","2020년 01월","현대오일뱅크","일반","0.00","1695.00","1470.00","1200.00"
"A0009240","서울 동대문구","한영주유소 (한화)","서울 동대문구 망우로 38 (휘경동)","2020년 02월","현대오일뱅크","일반","0.00","1695.00","1470.00","1200.00"
